Links,Brand,Name,Ingredients
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Jane Carter,Jane Carter Solution Revitalizing Leave In Conditioner - 8 fl oz,"Water (Aqua), Glycerin, Polysorbate 20, Amodimethicone, Fragrance (Parfum), Behentrimonium Chloride, Aloe Barbadensis Leaf Juice, Chamomilla Recutita (Matricaria) Flower, Symphytum Officinale Leaf Extract, Equisetum Hyemale Extract, Urtica Dioica (Nettle) Extract, Rosmarinus Officinalis (Rosemary) Extract, Humulus Lupulus (Hops) Extract, Lawsonia Inermis (Henna) Leaf Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Trisodium Ethylenediamine Disuccinate, Isopropyl Alcohol, Trideceth-12, Cetrimonium Chloride, Phenoxyethanol, Ethylhexylglycerin, Citric Acid."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Haircredible,Haircredible 3-In-1 Weightless Biotin Leave-In Hair Conditioner - 8 fl oz,"Ingredients: De-Ionized Water, Glycerine, Silk Protein, Prunus Dulcis (Sweet Almond) Oil, Aloe Barbadensis (Aloe Vera) Extract, Camellia Sinensis (Green Tea) Extract, Lavandula Officinalis (Lavender) Extract, Matricaria Recutita (Chamomile) Extract, Triticum Aestivum (Wheat Germ) Oil, Mauritia Flexuosa (Buriti Fruit) Oil, Daucus Carota (Carrot) Oil, Aloe Barbadensis (Aloe Vera) Oil, Olea Europaea (Olive) Oil, Persea Gratissima (Avocado) Oil, Vitis Vinifera (Grapeseed) Oil, Argania Spinosa (Argan) Oil, Ricinus Communis (Castor) Oil, Peg-40 Hydrogenated Castor Oil, Behentrimonium Methosulfate (And) Cetearyl Alcohol, Konjac Mannan, Polyquaternium-37, *Camellia Sinensis (Green Tea) Extract, *Aphanizomenon Flos Aquae (Blue Green Algae) Extract, *Urtica Dioica (Nettle) Extract, *Stellaria Media (Chickweed) Extract, *Ulmus Rubra (Slippery Elm) Extract, *Silybum Marianum (Milk Thistle) Extract, *Althaea Officinalis (Marshmallow Root) Extract Phenoxyethanol (And) Capryloyl Glycine (And) Undecylenoyl Glycine, Fragrance."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Novex,Novex My Curls Memorizer Leave In Conditioner - 17.6oz,"Aqua, Cetearyl Alcohol, Isopropyl Palmitate, Butyrospermum Parkii Butter, Cetrimonium Chloride, Glycine Soja Oil, Benzyl Alcohol, Glycerin, Parfum, Alcohol, Hydroxyethyl Urea, Diisopropyl Adipate, Ceteareth-20, Hydroxyethylcellulose, Disodium Edta, Ceteareth-60 Myristyl Glycol, Benzoic Acid, Bht, Sorbic Acid, Peg-90m, Sodium Acetate, Hexyl Cinnamal, Phenoxyethanol, Butylphenyl Methylpropional, Benzyl Salicylate, Linalool, Helianthus Annuus Seed Oil, D-Limonene, Cellulose, Coumarin, Alpha-Isomethyl Ionone, Linum Usitatissimum Seed Oil, Cocos Nucifera Oil, Geraniol, Hydroxycitronellal, Verbascum Thapsus Extract, Fabiana Imbricata Leaf/Stem Extract, Achillea Millefolium Extract, Achyrocline Satureiodes Flower Extract, Arginine, Macadamia Ternifolia Seed Oil, Olea Europaea Fruit Oil, Persea Gratissima Oil, Argania Spinosa Kernel Oil, Citronellol, Sodium Pca, Benzyl Benzoate, Vaccinium Myrtillus Fruit Extract, Vaccinium Macrocarpon Fruit Extract, Lycium Barbarum Fruit Extract, Citral, Rosmarinus Officinalis Leaf Extract, Amyl Cinnamal, Potassium Sorbate, Sodium Benzoate, Isoeugenol, Eugenol."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Miracle 9,Miracle 9 Touch Of Nature Hair Growth Oil - 2 fl oz,No Info
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Aunt Jackie's,Aunt Jackie's Curls & Coils Quench Moisture Intensive Leave-In Conditioner - 12 fl oz,"Ingredients: Water, Glycerin, Cetearyl Alcohol, Cetyl Alcohol, Aloe Barbadensis Leaf Extract, Behentrimonium Methosulfate, Althaea Officinalis Root Extract, Ulmus Fulva Bark Extract, Parfum, Argania Spinosa (Argan) Kernel Oil, Panthenol, Dehydroacetic Acid, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Hydrolyzed Wheat Protein, Butyrospermum Parkii (Shea) Butter, Olea Europaea (Olive) Fruit Oil, Potassium Sorbate, Benzyl Alcohol, Limonene, Hexyl Cinnamal, Linalool, Amyl Cinnamal, Butylphenyl Methylpropional, Citronellol, Hydroxycitronellal, Yellow 5 (Ci 19140), Blue 1 (Ci 42090)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Up North Naturals,Up North Naturals Hydrating Hair Milk - 8oz,"Butyrospermum Parkii, Stearyl Alcohol, Caprylic/Capric Triglyceride, Glycerin, Emulsifying Wax Nf, Argania Spinosa (Argan) Kernel Oil, Polyquaternium 10, Ricinus Communis (Castor) Oil, Guar Hydroxypropyltrimonium Chloride, Citrus Grandis (Grapefruit) Seed Oil, Tocopheryl Acetate, Phenoxyethanol, Citrus Sinensis (Sweet Orange) Peel Oil."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Miracle 9,Miracle 9 Moisture Therapy Leave-In-Conditioner - 12 fl oz,No Info
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Luster's,Luster's Pink Shea Butter Coconut Oil Leave-in Conditioner - 12 fl oz,"Ingredients: Aqua (Deionized Water), Glycerin, Butyrospermum Parkii (Shea) Butter*, Cetyl Alcohol, Behentrimonium Chloride, Polyquaternium-37, Cocos Nucifera (Coconut) Oil*, Olea Europaea (Olive) Fruit Oil*, Althaea Officinalis (Marshmallow) Root Extract, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Panthenol (Provitamin B5), Tocopherol (Vitamin E), Sodium Pca, Propylene Glycol Dicaprylate/Dicaprate, Ppg-1 Trideceth-6, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Acrylates/Stearyl Methacrylate Copolymer, Dipropylene Glycol, Sorbitan Oleate, C10-11 Isoparaffin, Citric Acid, Phenoxyethanol, Caprylyl Glycol, Disodium Edta, Parfum (Fragrance), Linalool, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Coumarin, Citronellol."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Miracle 9,Miracle 9 Touch Of Nature Beyond Sleek Hair Edge Control - 3.5oz,"Ingredients: Water, Ceteareth-25, Glycerin, Peg-40 Hydrogenated Castor Oil, Ethylhexyl Glycerin, Methyl Gluceth-10, Fragrance, Phenoxyethanol, Caprylyl Glycol, Propylene Glycol, Hydroxypropyltrimonium Honey, Palmitoyl Tripeptide-28, Anthemis Nobilis Flower Extract, Butyrospermum Parkii (Shea) Butter, Equisetum Arvense Extract, Honey, Honey Extract, Humulus Lupulus Hops Extract, Lawsonia Inermis Henna Flower/Fruit/Leaf Extract, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosmarinus Officinalis Rosemary Leaf Extract, Symphytum Officinale Rhizome/Root Extract, Urtica Dioica Nettle Extract, Benzyl Alcohol, Limonene, Linalool."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Sedal,Sedal Co-Creations Defined Curls 2 in 1 Shampoo - 22 fl oz,"Ingredients: Water (Aqua), Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betane, Dimethiconol, Glycerin, Fragrance (Parfum), Glycol Distearate, Carbomer, Guar Hydroxypropyltrimonium Chloride, Cocamide Mea, Disodium Edta, Mica, Titanium Dioxide, Dmdm Hydantoin, Peg-45m, Mineral Oil (Paraffinum Liquidum), Arginine, Methylchloroisothiazolinone, Methylusothiazolinone, Benzyl Benzoate, Hexyl Cinnamal, Limonene, Linalool, Sodium Hydroxide, Citric Acid."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Tropic Isle Living,Tropic Isle Living Jamaican Strong Roots Red Pimento Edge Leave-in Conditioner - 12oz,"Water, Glycerin, Arginine, Brassicyl Isoleucinate Esylate (And) Brassica Alcohol, Diheptyl Succinate (And) Capryloyl Glycerin/Sebacic Acid Copolymer, Jamaican Black Castor Oil, Glyceryl Stearate, Cetyl Alcohol, Brassicamidopropyl Dimethylamine, Capryhydroxamic Acid And Glyceryl Caprylate And Glycerin, Lemon Oil"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Novex,Novex Coconut Oil Leave in Conditioner - 10.5 fl oz,"Aqua, Cetearyl Alcohol, Isopropyl Palmitate, Petrolatum, Cetrimonium Chloride, Benzyl Alcohol, Parfum, Paraffinum Liquidum, Glycerin, Alcohol, Hydroxyethyl Urea, Cocos Nucifera Oil, Ceteareth-20, Diisopropyl Adipate, Hydroxyethylcellulose, Disodium Edta, Ceteareth-60 Myristyl Glycol, Benzoic Acid, Bht, Sorbic Acid, Peg-90m, Sodium Acetate, Linalool, Phenoxyethanol, Coumarin, Hexyl Cinnamal, Cellulose, D-Limonene, Benzyl Salicylate, Geraniol, Verbascum Thapsus Extract, Fabiana Imbricata Leaf/Stem Extract, Tocopheryl Acetate, Achillea Millefolium Extract, Achyrocline Sa Tureiodes Flower Extract, Butylphenyl Methylpropional, Arginine, Sodium Pca."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,Carol's Daughter Hair Milk Nourishing and Conditioning Original Leave-In Moisturizer - 8.0 fl oz,"Ingredients: Water (Aqua), Glycine Soja (Soybean) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Glycerin, Fragrance (Parfum), Polysorbate 60, Agave Tequilana Stem Extract, Ascorbyl Palmitate, Ascorbic Acid, Beeswax, Pentaerythrityl Tetra-Di-Butyl Hydroxyhydrocinnamate, Polysorbate 80, Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Triticum Vulgare (Wheat) Germ Oil, Xanthan Gum, Methylisothiazolinone, Phenoxyethanol 1109j1322646"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,ections,SheaMoisture Coconut & Hibiscus Kids Extra-Moisturizing Detangler - 8 fl oz,"Aloe Barbadensis Leaf Juice, Cocos Nucifera (Coconut) Fruit Juice, Polyglyceryl-10 Myristate, Glycerin (Vegetable), Cetrimonium Chloride, Heptyl Undecylenate, Panthenol, Cocos Nucifera (Coconut) Oil, Hibiscus Rosa-Sinensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Ulmus Fulva (Slippery Elm) Bark Extract, Althaea Officinalis Root Extract, Hydrolyzed Silk, Hydroxyethylcellulose, Hydrolyzed Rice Protein, Melia Azadirachta Seed Oil, Behentrimonium Chloride, Fragrance (Essential Oil Blend), Triethyl Citrate, Caprylyl Glycol, Benzoic Acid."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,SheaMoisture Manuka Honey & Mafura Oil Intensive Hydration Leave-In Milk - 8 fl oz,"Water, Cocos Nucifera (Coconut) Oil, Glyceryl Stearate, Glycerin (Vegetable), Cetyl Alcohol, Stearyl Alcohol, Behentrimonium Chloride, Butyrospermum Parkii (Shea) Butter*~, Fragrance (Essential Oil Blend), Adansonia Digitata (Baobab) Oil, Trichilia Emetica (Mafura) Seed Oil, Polyquaternium-7, Tocopherol, Panthenol, Honey, Equisetum Arvense Extract, Hydroxyethylcellulose, Sodium Benzoate, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,Carol's Daughter Black Vanilla Moisture and Shine Leave-In Conditioner - 8.0 fl oz,"Ingredients: Water (Aqua), Polysorbate 80, Glycerin, Panthenol (Pro-Vitamin B5), Sodium Hyaluronate, Sodium Pca, Butylene Glycol, Lavandula Angustifolia (Lavender) Flower/Leaf Stem, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Japanese Honeysuckle) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Calendula Officinalis Flower Extract, Aloe Barbadensis Leaf Juice, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Hydrolyzed Corn Starch, Potassium Sorbate, Citric Acid, Caramel, Fragrance (Parfum) 1109j1322639"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,Carol's Daughter Almond Milk Daily Damage Repair Leave-In Conditioner - 8.0 fl oz,"Water (Aqua), Aloe Barbadensis Leaf Extract, Ascorbyl Palmitate, Butylene Glycol, Butyrospermum Parkii (Shea Butter), Calendula Officinalis Extract, Carbomer, Cocos Nucifera (Coconut) Oil, Cymbopogon Schoenanthus Extract, Dimethicone Peg-8 Meadowfoamate, Disodium Edta, Glycerin, Helianthus Annuus (Sunflower) Seed Extract, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Hydrolyzed Wheat Protein/Pvp, Crosspolymer, Lactic Acid, Laureth-23, Laureth-4, Panthenol, Peg-40 Hydrogenated Castor Oil, Peg-75 Meadowfoam Oil, Polyquaternium-11, Polyquaternium-7, Polysorbate 20, Potassium Sorbate, Ppg26-Buteth-26, Prunus Amygdalus Dulcis Seed Extract, Prunus Armeniaca (Apricot) Kernel Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Retinyl Palmitate, Silicone Quaternium-3, Sodium Hydroxide, Sodium Benzoate, Tocopheryl Acetate, Trideceth-12, Trimethylsilylamodimethicone, Vitis Vinifera (Grape) Seed Oil, Fragrance (Parfum)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,ections,SheaMoisture Raw Shea Butter Extra-Moisture Detangler - 8 fl oz,"Glycerin (Vegetable), Water, Propanediol, Cetearyl Alcohol, Behentrimonium Methosulfate, Butyrospermum Parkii (Shea) Butter, Argania Spinosa Kernel Oil, Macrocystis Pyrifera (Kelp) Extract, Althaea Officinalis Root Extract, Ulmus Fulva (Slippery Elm) Bark Extract, Panthenol, Fragrance (Essential Oil Blend)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,Alikay Naturals Lemongrass Leave-in Conditioner - 8 fl oz,"Ingredients: Water (Aqua), Aloe Barbadensis Leaf Juice(Aloe Vera Juice), Cetearyl Alcohol (Coconut Derived), Stearalkonium Chloride (Coconut Derived), Silk Amino Acids (Natural Protein), Vegetable Glycerin, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Triticum Vulgare (Wheat) Germ Oil, Cymbopogon Flexosus (Lemongrass) Oil Extract, Behentrimonium Methosulfate (Natural Detangling Agent), Sorbic Acid (Food Grade Preservative), Fragrance, Color (Yellow 5), Botanical Blend"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24, collection,SheaMoisture Jamaican Black Castor Oil Strengthen & Growth Leave-In Conditioner - 3.2 fl oz,No Info
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=24,Creme of Nature,Creme of Nature Moisture Recovery Leave-in Curl Milk - 8 fl oz,"Aqua (Water (Eau)), Butyrospermum Parkii (Shea) Butter, Glycerin, Cetearyl Alcohol, Dicetyldimonium Chloride, Parfum (Fragrance), Cetrimonium Chloride, Polyquaternium-37, Panthenol, Dicaprylyl Carbonate, Phenyl Trimethicone, Hydroxyethylcellulose, Polysorbate 60, Argania Spinosa Kernel Oil, Peg-150 Distearate, Ceteareth-20, Citric Acid, Hydrogenated Vegetable Oil, Sodium Acetate, Lauryl Glucoside, Tocopheryl Acetate, Cocos Nucifera (Coconut) Oil, Macadamia Ternifolia Seed Oil, Butyrospermum Parkii (Shea) Oil, Olea Europaea (Olive) Fruit Oil, Persea Gratissima (Avocado) Oil, Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Isopropyl Alcohol, Benzyl Benzoate, Linalool, Phenoxyethanol, Potassium Sorbate, Yellow 5 (Ci 19140), Red 4 (Ci 14700)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48, collection,Rucker Roots GTC Daily Leave In - 8 fl oz,"Ingredients: Water (Aqua), Cetearyl Alcohol, Helianthus Annuus (Sunflower) Seed Oil, Glycine Soja (Soybean) Oil, Ricinus Communis (Castor) Seed Oil, Behentrimonium Chloride, Parfum (Fragrance), Methylchloroisothiazolinone, Methylsothiazonlinone, Zingiber Officinale (Ginger) Root Oil, Brassica Rapa (Turnip) Extract, Carota Sativa (Carrot) Seed Oil, Biotin, Panthenol (Vitamin B-5), Tocopheryl Acetate (Vitamin E), L-Ascorbic Acid (Vitamin C)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48, collection,Kaleidoscope The Milk Shake Leave In Detangler Spray W/ Coconut Milk - 8 fl oz,"Contains: Water, Glycerin, Ceteareth-20, Cetearyl Alcohol, Shea (Butyrospermum Parkii) Butter, Panthenol, Cetrimonium Chloride, Polyester-37, Trideceth-12, Amodimethicone, Citric Acid, Fragrance, Phenoxyethanol, Ethylhexylglycerin"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48, collection,Rucker Roots Anti-Frizz Growth Serum - 4 fl oz,"Ingredients: Ruckers Root Complex ® (Hedychium Coronarium (Ginger) Root Extract, Daucus Carota Sativa (Carrot) Root Extract, Brassica Rapa (Turnip) Root Extract), Cyclopentasiloxane, C12-15 Alkyl Benzoate, Argania Spinosa (Argan) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Theobroma Cocao (Cocoa) Seed Butter, Phenyl Trimethicone, Fragrance (Parfum)"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48,Miracle 9,Miracle 9 Touch Of Nature Coil Activator Hair Curling Cream - 12 fl oz,"Water, Cocos Nucifera (Coconut) Oil, Vp/Va/Copolymer, Glycerin, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Fragrance, Carbomer, Sodium Cetearyl Sulfate, Dmdm Hydantoin, Aminomethyl Propanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Polysorbate-60, Steareth-20, Polysorbate-65, Coumarin, Limonene, Hydroxycitronellol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Amyl Cinnamal, Persea Gratissima (Avocado) Oil, Honey, Urtica Dioica Nettle Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis Rosemary Leaf Extract Equisetum Arvense Extract, Honey Extract, Symphytum Officinale Rhizome/Root Extract, Lawsonia Inermis Henna Flower/Fruit/Leaf Extract, Humulus Lupulus Hops Extract"
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48, collection,Rucker Roots Detangling Conditioner - 8 fl oz,"Ingredients: Rucker Roots Complex (Hedychium Coronarium (Ginger) Root Extract, Daucus Carota Sativa (Carrot) Root Extract, Brassica Rapa (Turnip) Root Extract In Water (Aqua), Cetearyl Alcohol, Cyclopentasiloxane, Behentrimonium Chloride, Cetyl Alcohol, Glycerin, Glyceryl Stearate, Dimethicone, Dimethiconol, Olea Europaea (Olive) Fruit Oil, Butyrospermum Parkii (Shea) Butter, Theobroma Cacao (Cocoa) Seed Butter, Argania Spinosa (Argan) Kernel Oil, Trisiloxane, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Hydrolyzed Quinoa, Say Amino Acids, Fragrance (Parfum), Mentha Piperita (Peppermint) Oil, Panthenol (Vitamin B5), Aloe Barbadensis Leaf Juice, Camellia Sinensis (White Tea) Leaf Extract, Ceteth-10, Laureth-4, Sodium Benzoate, Potassium Sorbate, Citric Acid."
https://www.target.com/c/textured-hair-care/leave-in-conditioners/-/N-4rsrfZcrx6h?type=products&Nao=48,Novex,Novex Mystic Black Leave in Conditioner - 17.6 fl oz,"Aqua, Cetearyl Alcohol, Isopropyl Myristate, Glycerin, Butyrospermum Parkii Butter, Cetrimonium Chloride, Benzyl Alcohol, Parfum, Alcohol, Ceteareth-20, Dicaprylyl Carbonate, Hydroxyethylcellulose, Disodium Edta, Benzoic Acid, Bht, Hydroxyethyl Urea, D-Limonene, Hexyl Cinnamal, Polyquaternium-55, Sorbic Acid, Peg-90m, Linalool, Butylphenyl Methylpropional, Sodium Acetate, Phenoxyethanol, Citronellol, Alpha-Isomethyl Ionone, Adansonia Digitata Oil, Cellulose, Caprylyl Glycol, Citral, Geraniol, Tocopherol."
https://www.target.com/c/textured-hair-care/deep-conditioners/-/N-4rsrfZtq8xq?type=products&Nao=0,Mixed Chicks,Mixed Chicks Deep Conditioner - 8 fl oz,"Ingredients: Aqua (Water), Cetearyl Alcohol, Cetyl Alcohol, Amodimethicone, Glycerin, Dicetyldimonium Chloride, Behentrimonium Chloride, Carthamus Tinctorus (Safflower) Seed Oil, Cetrimonium Chloride, Parfum (Fragrance), Trideceth-12, Phenoxyethanol, Ethylhexyglycerin, Propylene Glycol, Citric Acid, Alpha-Isomethyl Ionone, Hexyl Cinnamal, Benzyl Salicylate, Benzyl Benzoate"
https://www.target.com/c/textured-hair-care/deep-conditioners/-/N-4rsrfZtq8xq?type=products&Nao=0,Mielle Organics,Mielle Organics Babassu & Mint Deep Conditioner - 8 fl oz,"Ingredients: Water/Aqua/Eau, Behentrimonium Methosulfate, Cetearyl Alcohol, Cetyl Esters, *Orbignya Oleirfera (Babassu) Seed Oil, Pyrus Malus (Apple) Fruit Extract, Glycerin, Sodium Pca, Sodium Lactate, Arginine, Aspartic Acid, Pca, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, *Euterpe Oleracea (Acai) Pulp Oil, Pentaclethra Macroloba (Pracaxi) Seed Oil, * Rosmarinus Officinalis (Rosemary) Leaf Extract, *Helianthus Annuus (Sunflower) Seed Oil, *Lavandula Angustifolia (Lavender Flower Oil, * Pelargonium Graveolens (Geranium) Leaf/Flower Oil, Salvia Officinalis (Sage Leaf Oil, Mentha Piperita (Peppermint) Leaf Oil, Citrus Paradisi (Pink Grapefruit) Peel Oil, Litsea Cubeba Fruit Oil, Mentha Spicata (Spearmint) Leaf Oil, Isoamyl Laurate, Dehydroacetic Acid, Benzyl Alcohol *Certified Organic Ingredient"
https://www.target.com/c/textured-hair-care/deep-conditioners/-/N-4rsrfZtq8xq?type=products&Nao=0,TGIN,TGIN Honey Miracle Hair Mask With Raw Honey + Olive Oil Deep Conditioner - 12oz,"Water, Raw Honey, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba), Seed Oil, Aloe Barbadensis (Aloe Vera) Leaf Juice, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Glutamic Acid, Fragrance, Benzyl Alcohol, Edta, Cyclopentasiloxane, Dimethicone, Methylchloroisothiazolinone, Methylisothiazolinone."
